number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
952,2022-07-09 3:41,"@AaronH02056 @diplo_drama @MattChambers13 @benryanwriter @washingtonpost Situationally, I think. It's more likely IMO that we underreact to Monkeypox than overreact. Like someone who says that drunk driving is the worst thing ever might be better than someone who thinks that it's fine. Is driving drunk once worse than WW2? No, but don't do it.",Twitter for Android,FALSE,FALSE,"Oh, I am special all right lol",2020-01-14 21:00,0,0,3,0,17,57,2032,0,None,0,9
955,2022-07-09 3:41,@supermarke If you've been vaccinated for smallpox then you're 85% good on monkeypox.,Twitter for iPhone,FALSE,FALSE,Anarcho-cynicist. Walking in power towards universal emancipation against economic crimes in the political hall of mirrors of neoliberalism. :person_biking:,2016-08-28 16:02,0,0,0,0,396,153,36522,9,SF/CA/USA,0,9
956,2022-07-09 3:41,@sh3lbyjay3 Yup. They've been associating monkeypox with only gays,Twitter for Android,FALSE,FALSE,Lvl: 28  Artist | Bethesda | DND | Dark Academia | Gamer | Gunpla | Otaku |  Art: @demonteaparty Fallout: @ghoulishdoctor,2019-10-06 20:00,0,1,0,0,63,469,4758,0,the pitt,0,9
957,2022-07-09 3:41,"@AJ_lto Hello, we are Shenzhen Maimeig Biotechnology Co., LTD. The company mainly develops coronavirus reagents, antigen reagents, monkeypox reagents CE certification, FDA certification if you have any need, Can contact me through another website: _URL_",Twitter Web App,FALSE,FALSE,The good faith make friends,2022-06-20 3:08,0,0,0,0,4,75,224,0,None,0,9
959,2022-07-09 3:42,"@2BxaYgsoB2GXOKJ Hello, we are Shenzhen Maimeig Biotechnology Co., LTD. The company mainly develops coronavirus reagents, antigen reagents, monkeypox reagents CE certification, FDA certification if you have any need, Can contact me through another website: _URL_",Twitter Web App,FALSE,FALSE,The good faith make friends,2022-06-20 3:08,0,0,0,0,4,75,224,0,None,0,9
960,2022-07-09 3:43,@ClownWorld_ Sexy and gorgeous Monkey pox,Twitter for iPhone,FALSE,FALSE,None,2011-12-15 0:01,0,0,0,0,69,278,9536,2,None,0,9
962,2022-07-09 3:44,@nypost Monkey pox,Twitter for iPhone,FALSE,FALSE,moving to GETTR: NoRino10,2016-09-06 2:17,0,0,1,0,381,315,41378,1,None,0,9
964,2022-07-09 3:45,Seen this lady in the grocery with monkey pox,Twitter for iPhone,FALSE,TRUE,LMR :Trinidad_&_Tobago:,2011-08-04 2:13,0,0,0,0,737,528,121049,10,washington dc,0,9
965,2022-07-09 3:46,@theOdessaFile @NotTinaKotex @OHAOregon @rationalinpdx @rosecityoutrage @CoClarified @sillyflippy @Westernwold1 @peabodyfmdev @jkentt1 @LarsLarsonShow @ORhunter The monkeypox messiah has arrived: _URL_,Twitter for Android,FALSE,FALSE,A retired journalist who still asks tough questions and never settles for pat answers.,2020-04-20 22:35,0,0,3,0,152,261,6921,0,None,0,9
966,2022-07-09 3:46,Monkeypox _URL_,Twitter for Android,FALSE,FALSE,Rite right no left just Right,2022-06-01 5:11,0,0,0,0,7,71,163,0,None,0,9
967,2022-07-09 3:46,not this article basically saying monkeypox a faqqot disease…. the issue w WHY monkeypox not being taken seriously by the US govt is BC officials keep passing it off as only effecting gay ppl therefore not being a threat 2 the majority _URL_,Twitter for iPhone,FALSE,FALSE,luc. wtf is shoegaze? bitch i'll kill u. :Cancer: _ :Leo: _ :Leo: _.,2019-07-05 23:55,0,0,1,0,309,1184,22441,1,.she/they/he.,0,9
968,2022-07-09 3:47,@nypost _URL_ All that is going to do is spread monkey pox.,Twitter Web App,FALSE,FALSE,"WWMAGA1. The truth is out there, and we are exposing it.",2021-05-25 0:34,0,0,0,0,138,295,15344,0,Rocky mountain's,0,9
969,2022-07-09 3:47,Monkeypox vax is already available. :person_facepalming: _URL_,Twitter Web App,FALSE,FALSE,":ribbon:FREEDOM is #1 ... ""Test all things; hold fast what is good"" :folded_hands: ... Chess is my favourite game ...",2018-10-08 20:27,5,1,9,0,539,531,9368,0,None,0,9
972,2022-07-09 3:48,@1Btchen WTF is that ???? Looks like it's got monkey Pox on it's face :face_vomiting:,Twitter for Android,FALSE,FALSE,":U.S._Outlying_Islands: American, Veteran, & Patriot :U.S._Outlying_Islands:",2022-01-29 14:24,0,1,1,0,5273,5438,39352,1,"Carmel, IN",0,9
974,2022-07-09 3:49,Good monkeypox _URL_,Twitter for Android,FALSE,FALSE,Rite right no left just Right,2022-06-01 5:11,0,0,0,0,7,71,163,0,None,0,9
977,2022-07-09 3:50,"I mean, monkeypox isn't going to kill a million people, but I get the point. _URL_",Twitter for Android,FALSE,TRUE,#SciComm specialist for basic biomed research | Evolutionary Anthropology MA&PhD | #EvoEd | #SciPol | #celiac | :dog_face: #rescue | novice screenwriter | Personal acct,2011-02-05 4:56,0,2,0,0,6897,3247,139517,378,DC,0,9
981,2022-07-09 3:52,@BrianLenzkes @AntarianRani Monkeypox ?,Twitter for iPhone,FALSE,FALSE,Not Conservative :smiling_face_with_smiling_eyes: only wall should be between church and state,2008-08-04 14:51,0,0,2,0,2138,3980,948,3,Atlanta City State,0,9
982,2022-07-09 3:52,@DavidBCollum @Cernovich Monkey Pox,Twitter for iPhone,FALSE,FALSE,Made famous by Steve Mnuchin. NA producer. A parody account. You may not be dismissed. Preferred pronouns handsome/brilliant. TYFYC.,2019-04-21 21:06,0,0,0,0,228,136,996,4,Maxine's Desk,0,9
983,2022-07-09 3:52,@nypost I seen a man walking straight through Walmart that looked like he had monkey pox today _URL_,Twitter for iPhone,FALSE,FALSE,Absolutely righteous,2022-07-02 18:36,0,0,0,0,40,626,1426,0,None,0,9
986,2022-07-09 3:54,@gabbystern @DrEricDing @WHO I would feel so much better about monkeypox if all the ppl who said there's nothing to worry about actually just contained it and showed us that there *is* nothing to worry about.,Twitter for iPhone,FALSE,FALSE,None,2009-09-16 5:44,0,0,7,0,793,647,14242,4,Australia,0,9
988,2022-07-09 3:54,"@jfawsta @nytimes Do monkeypox next, bored with covid takes. I think I speak for all of us",Twitter for Android,FALSE,FALSE,Drunken NBA and pop culture takes that nobody asked for,2010-10-03 6:48,0,0,0,0,128,467,3774,3,New York,0,9
989,2022-07-09 3:54,"@ChuyueShimakeze Hello, we are Shenzhen Maimeig Biotechnology Co., LTD. The company mainly develops coronavirus reagents, antigen reagents, monkeypox reagents CE certification, FDA certification if you have any need, Can contact me through another website: _URL_",Twitter Web App,FALSE,FALSE,The good faith make friends,2022-06-20 3:08,0,0,0,0,4,75,224,0,None,0,9
991,2022-07-09 3:55,@cenkuygur I used to be a regular viewer. I don't like this attitude of criticism over things he has no control over. States and Supreme Court are two of those. Is he responsible for monkey pox too?,Twitter for Android,FALSE,FALSE,Soccer Swimming Golf,2016-08-08 3:14,0,3,17,0,87,713,1972,0,"Downers Grove, IL",0,9
995,2022-07-09 3:57,News: Monkeypox  Me: _URL_,Twitter for iPhone,FALSE,TRUE,"my corner of the internet for hanging out & geeking out :waving_hand_light_skin_tone: (90% #starwars, ye been warned) • 29 • podcast producer • busy running up that hill",2012-04-19 22:50,0,0,0,0,417,454,2486,8,"Denver, CO",0,9
996,2022-07-09 3:58,@chipfranklin Monkey pox has been around for a long time.,Twitter for iPhone,FALSE,FALSE,None,2022-06-04 1:34,0,0,0,0,37,102,163,0,None,0,9
997,2022-07-09 3:58,@AnnZuerner Monkey Pox here I come.,Twitter for iPhone,FALSE,FALSE,Fighting cancer isn't easy. Getting ready to set up a non profit called Chicos Foundation. Helping pet owners care for their aging pets.,2019-03-07 3:53,0,0,0,0,16655,12512,31703,19,"California, USA",0,9
999,2022-07-09 3:59,@riversidedlol monkey pox :skull:,Twitter for Android,FALSE,FALSE,21 | He/Him | Wizard,2014-06-21 4:47,0,0,3,0,117,330,5286,0,Mother Base,0,9
1001,2022-07-09 3:59,@realDailyWire Does buttedgeedge have monkey pox ?,Twitter for iPhone,FALSE,FALSE,None,2022-05-05 17:33,0,0,0,0,9,113,331,0,None,0,9
1005,2022-07-09 4:00,"@turquoisebbear @GregDore2 This. Without a cure, prevention is better than the illness for social &amp; economic reasons  Gotta say, being in WA, life was almost normal until March. I wish we had kept our hard border. I never wanted it to come down and as I expected, things are way worse now. Also, monkeypox. _URL_",Twitter for Android,FALSE,FALSE,She/her_Feminist_CSA survivor_Inclusion_Tech Geek_Indie Music Tragic_Word Nerd_AAF_ADHD_cPTSD_MECFS_OCD_Too many letters!_ Living on Wardandi land,2011-07-16 11:43,0,1,1,0,248,793,1057,0,Western Australia,0,9
1010,2022-07-09 4:02,Monkeypox hits LA _URL_,Twitter for iPhone,FALSE,TRUE,Ye must be born again.,2016-12-29 8:47,0,0,0,0,1219,1837,77360,18,"SoCal, CA",0,9
1011,2022-07-09 4:03,If you got monkey pox just go get treated at Sinai Grace please,Twitter for iPhone,FALSE,FALSE,Sc: Kylaaaaa.c | EMU23 | ___:elephant::red_heart:,2015-06-17 15:57,0,0,0,0,1111,723,6934,0,None,0,9
1012,2022-07-09 4:03,@ErabareshiNinoB Monkeypox facts: _URL_,Twitter for Android,FALSE,FALSE,None,2014-09-17 20:07,0,0,1,0,2520,2066,98206,3,YVR/OAK/LAX/DCA/ATL,0,9
1014,2022-07-09 4:03,Monkeypox :hear-no-evil_monkey: hits LA _URL_,Twitter for iPhone,FALSE,TRUE,Ye must be born again.,2016-12-29 8:47,0,0,0,0,1219,1837,77360,18,"SoCal, CA",0,9
1016,2022-07-09 4:03,"@deuce_clubs @davereaboi @jeffntaxes @Cernovich To be fair, I've contracted, uh, I mean, I know people who've got a rash or two.  But yeah, no Monkey Pox, no sireee.",Twitter Web App,FALSE,FALSE,"I've touched grass, what's your problem,  forgive me the  thousand numbers,  they just appeared.",2021-08-16 16:48,0,1,0,0,193,1101,6357,0,Pennsylvania,0,9
1023,2022-07-09 4:07,@GeorgeTakei Monkey pox,Twitter for iPhone,FALSE,FALSE,None,2015-02-07 7:38,0,0,0,0,21,216,2325,0,None,0,9
1026,2022-07-09 4:07,@ClownWorld_ say i have monkeypox without saying i have monkeypox.,Twitter Web App,FALSE,TRUE,Blessed in Christ the Lord. :drum::microphone::guitar::musical_score::toolbox::hammer_and_wrench::carpentry_saw::latin_cross::musical_note::musical_notes: :United_States::anatomical_heart::T-Rex::anchor::church:,2017-01-21 4:39,0,0,0,0,37,182,2586,0,Los Angeles,0,9
1027,2022-07-09 4:08,@RealSexyCyborg Yeah there's a PhD on my timeline musing about the sudden proliferation of monkeypox. _URL_,Twitter Web App,FALSE,FALSE,pro-trans pro-immigration anti-misogyny anti-misandry anti-natalism anti-crypto etc.,2021-03-02 2:18,7,0,40,0,61,290,3028,0,None,0,9
1028,2022-07-09 4:09,"he posted ""he has monkeypox"" on instagram AND on twitter. I wasn't making fun of him you clown.  I literally wished him to get better on the secondary post. watch it sister _URL_",Twitter for iPhone,FALSE,TRUE,"Dabble in Merch/Streetwear Graphic Design & Cover Art. Check my ""Twitter Moments"" for my designs :artist_palette:",2019-07-04 12:56,0,3,6,0,60554,2055,55918,44,Las Vegas :game_die:,0,9
1030,2022-07-09 4:10,Welp. We're fucked. First case of monkeypox detected on southern Vancouver Island _URL_ via @victoriabuzzes,Twitter for Android,FALSE,TRUE,Feminist. Christian. Socialist. Antifa. Anti-racist. Unicorn. Geek. She/her. Settler. Mom. RTs = Look At This! Quick to mute. DMs open for friendly chats. :rainbow:,2010-08-19 17:07,0,0,0,0,870,1390,77648,36,BC,0,9
1031,2022-07-09 4:10,@WHONigeria @doctoramaraa @WHO @WHOAFRO @WMulombo @ibrodoc_03 @CWarigon What is the cure or treatment for monkeypox? #HRwithEM @deedor1ng,Twitter Web App,FALSE,TRUE,100 Most Influential Global HR Leader | 101 Global HR Hero | Coach | Mentor | Author | Public Speaker | Founder & Host of #HRwithEM | :e-mail: enmichael@enmichael.ng,2009-07-22 2:35,0,0,0,0,6775,475,54321,316,"Lagos, Nigeria",0,9
1033,2022-07-09 4:11,2022 #COVID19 #monkeypox #Diptheria #FootandMouth And now #Marburg virus disease (MVD)  a viral haemorrhagic fever _URL_,Twitter Web App,FALSE,FALSE,And though she be little she be fierce :shark: on Whadjuk land  AJP Sea Shepherd  Healthy Oceans Need Sharks  HSI Australia Animal & nature when twittered out,2014-01-21 22:45,0,0,0,0,2946,3969,187869,12,None,0,9
1036,2022-07-09 4:13,how come i just found out monkeypox is spreading ??,Twitter for iPhone,FALSE,FALSE,i always say morning because if it were a good morning id be fishing // she/her,2014-08-14 17:37,0,0,1,0,259,192,5076,0,None,0,9
1040,2022-07-09 4:13,"From now on when an unmasked sick person assures me ""It's not COVID,"" I'm gonna assume it's monkey pox.",Twitter for iPhone,FALSE,FALSE,Mother of Bean. Neck injury survivor @momsdemand volunteer (Bad at Twitter). I'll argue with you once?,2017-02-22 1:12,1,0,7,0,477,724,7626,1,"California, USA",0,9
1041,2022-07-09 4:14,"MonkeyPox Ratified Antigen Test, R.A.T. Expected to test. _URL_",Twitter for iPhone,FALSE,FALSE,sophism. promotion. The BurleQ. computer repair.,2021-08-17 23:47,0,0,0,0,80,884,4704,0,"Tennessee, USA",0,9
1048,2022-07-09 4:16,Uhmm....!!!! NBC News/men who have sex with men comprise the vast majority of monkeypox cases in the unprecedented outbreak. 18 of them talked to NBC News about their experiences! Gross!:face_vomiting::face_vomiting::face_vomiting: _URL_,Twitter for Android,FALSE,FALSE,"1st account got suspended!But who really cares, my account tells what's really happening in this Biden clown:clown_face: world! #TrumpWon :kiss_mark:",2017-03-14 4:23,0,1,2,0,1032,1136,3010,0,None,0,9
1050,2022-07-09 4:16,"Not no, Hendra. Still busy with covid and monkey pox _URL_",Twitter for iPhone,FALSE,TRUE,Ex-:Australia: who is qualified to comment on Infection & immunity topics | Always a (bad) feminist who enjoys Tumefactive MS | :rainbow: +pan&poly she/her,2013-01-24 2:16,7,4,27,0,14673,9646,192797,603,"Lancashire, UK",0,9
1052,2022-07-09 4:17,@Tbonetx82 @fllangpersonal1 @RepSwalwell Seems like an endless supply. Unless monkeypox takes 'em out! LOL!,Twitter Web App,FALSE,TRUE,"Conservative Christian. Happily Married. Pray for The USA Trump2024:United_States: NO DMs! I MEAN IT! #MAGA Pro-Freedom, Pro-Gun, LetsGoBrandon  @ LindaBelk-Truth Social",2009-06-16 15:08,0,2,1,0,1107,1370,46363,13,Texas,0,9
1054,2022-07-09 4:18,Does it have monkey pox :clown_face:,Twitter for iPad,FALSE,FALSE,Do not let your perceptions and intuition be hijacked by agendas and programs.Question Everything!! It's a pattern...pay attention.,2015-11-10 22:06,0,0,0,0,807,940,53964,10,United States,0,9
1055,2022-07-09 4:18,"@sfchronicle I'm not concerned. I've been alone, double masked in my basement covid/monkeypox bunker since March 12, 2020. I intend to remain there until Dr Fauci says it's safe to emerge. _URL_",Twitter for Android,FALSE,FALSE,Twitter offered me a blue check. I turned it down.,2020-08-21 17:20,0,0,2,0,385,1278,4058,1,None,0,9
1060,2022-07-09 4:20,@azninthesun The name Monkeypox implies that Beanspox is coming next,Twitter for iPhone,FALSE,FALSE,caked up master of deranged cat photography,2012-03-29 18:40,0,0,1,0,390,323,181592,3,neither Akron nor Canton,0,9
1061,2022-07-09 4:20,@nixonist @nypost It's not veiled. Gay men are spreading monkeypox,Twitter for iPhone,FALSE,FALSE,"lifelong new yorker, law student, metalhead, animal lover",2021-11-22 16:34,0,0,100,0,208,640,6121,3,None,0,9
1062,2022-07-09 4:20,"Some guy asked me to sit on his face. I replied, ""That's exactly how you get Monkey Pox, bro.""",Twitter for iPhone,FALSE,TRUE,Try not to get sucked in by my charm... 18+ •(for the purpose of entertainment),2013-09-18 13:18,9,2,30,1,3989,4961,44601,48,Way Ova There...,0,9
1064,2022-07-09 4:20,"@RandallBurns5 @EternityOlive @Monkeypoxtally No where in that does it claim that the covid vaccine spreads monkeypox, you are delusional.",Twitter for iPhone,FALSE,FALSE,"Human Bio Major, 23 (He/Him/His) Sociology minor in spirit. Reformed Libertarian turned Socialist. Food, water, and healthcare are human rights. Fuck Clarence T",2017-06-19 19:34,0,1,2,0,157,343,6576,0,None,0,9
1065,2022-07-09 4:20,@AVarrecchia1 @washingtonpost How's your monkey pox?,Twitter for iPhone,FALSE,TRUE,Conservative news aggregation,2021-05-13 20:12,0,0,0,0,103,489,32045,1,"Dallas, TX",0,9
1069,2022-07-09 4:22,"@gabehudson Sweet merciful hell, monkeypox, read the room",Twitter for Android,FALSE,TRUE,I always thought the future would have more flying cars and less fascism. She/her,2019-08-08 3:12,0,0,5,0,434,1169,7798,1,"Copperas Cove, TX",0,9
1070,2022-07-09 4:22,Are we? We haven't been ahead of the virus one time. Frankly I don't think we can. Look at monkeypox. It is much less contagious and doesn't mutate at the same rate and we can't get ahead of that. We simply don't react as fast as movies imply. _URL_,Twitter for Android,FALSE,FALSE,"Plant powered firefighter and technical rescue tech who loves history, science, education, animals, traveling, and people.",2010-05-19 6:31,0,0,0,0,445,657,117968,25,Phoenix Az,0,9
1071,2022-07-09 4:22,@ldragoon I remain emotionally unavailable for the Monkeypox,Twitter for Android,FALSE,FALSE,"I was raised to be sincere, not charming. -- ______________________ ___________ ________ _____________ -- autistic, trans, apostate, giyoret (________) --",2021-05-14 16:03,0,1,1,0,446,807,28639,1,None,0,9
1075,2022-07-09 4:25,"@gabbystern @DrEricDing @WHO It seems the high transmissibility of #Monkeypox is similar to Covid19. This is the sequel, and it's not clear @WHO is doing any better than before. We've seen this movie before.",Twitter Web App,FALSE,FALSE,Ms. Information & aspiring polymath :face_with_medical_mask::Ukraine::woman_technologist::satellite::woman_scientist::books::croissant::person_facepalming::milky_way::woman_cook::snow-capped_mountain::national_park:,2008-05-19 18:57,1,0,1,0,695,586,9249,11,"New York, San Francisco",0,9
1077,2022-07-09 4:25,"Once again the US nonexistent health ""system"" fails. The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,FALSE,TRUE,"Retired lawyer, age 75. Liberal Democrat discussing politics. Also, when possible, avid home exchanger. Been to over 40 countries.",2010-10-24 1:29,0,0,0,0,1255,1524,152522,43,"Washington, DC",0,9
